city_departure,city_arrival,flight_no,scheduled_departure,scheduled_arrival,model,avg_amount
Москва,Санкт-Петербург,PG0019,2016-09-27 14:10:00+00:00,2016-09-27 15:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0019,2016-09-28 14:10:00+00:00,2016-09-28 15:30:00+00:00,Bombardier CRJ-200,9621.2121212121212121
Москва,Санкт-Петербург,PG0019,2016-09-29 14:10:00+00:00,2016-09-29 15:30:00+00:00,Bombardier CRJ-200,9614.2857142857142857
Москва,Санкт-Петербург,PG0019,2016-09-30 14:10:00+00:00,2016-09-30 15:30:00+00:00,Bombardier CRJ-200,9617.6470588235294118
Москва,Санкт-Петербург,PG0019,2016-10-01 14:10:00+00:00,2016-10-01 15:30:00+00:00,Bombardier CRJ-200,9558.8235294117647059
Москва,Санкт-Петербург,PG0019,2016-10-02 14:10:00+00:00,2016-10-02 15:30:00+00:00,Bombardier CRJ-200,9557.1428571428571429
Москва,Санкт-Петербург,PG0019,2016-10-03 14:10:00+00:00,2016-10-03 15:30:00+00:00,Bombardier CRJ-200,9593.7500000000000000
Москва,Санкт-Петербург,PG0019,2016-10-04 14:10:00+00:00,2016-10-04 15:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0019,2016-10-05 14:10:00+00:00,2016-10-05 15:30:00+00:00,Bombardier CRJ-200,9557.1428571428571429
Москва,Санкт-Петербург,PG0019,2016-10-06 14:10:00+00:00,2016-10-06 15:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0019,2016-10-07 14:10:00+00:00,2016-10-07 15:30:00+00:00,Bombardier CRJ-200,9617.6470588235294118
Москва,Санкт-Петербург,PG0019,2016-10-08 14:10:00+00:00,2016-10-08 15:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0019,2016-10-09 14:10:00+00:00,2016-10-09 15:30:00+00:00,Bombardier CRJ-200,9557.1428571428571429
Москва,Санкт-Петербург,PG0019,2016-10-10 14:10:00+00:00,2016-10-10 15:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0019,2016-10-11 14:10:00+00:00,2016-10-11 15:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0019,2016-10-12 14:10:00+00:00,2016-10-12 15:30:00+00:00,Bombardier CRJ-200,9558.8235294117647059
Москва,Санкт-Петербург,PG0019,2016-10-13 14:10:00+00:00,2016-10-13 15:30:00+00:00,Bombardier CRJ-200,9585.7142857142857143
Москва,Санкт-Петербург,PG0019,2016-10-14 14:10:00+00:00,2016-10-14 15:30:00+00:00,Bombardier CRJ-200,9614.2857142857142857
Москва,Санкт-Петербург,PG0019,2016-10-15 14:10:00+00:00,2016-10-15 15:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0019,2016-10-16 14:10:00+00:00,2016-10-16 15:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0019,2016-10-17 14:10:00+00:00,2016-10-17 15:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0019,2016-10-18 14:10:00+00:00,2016-10-18 15:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0019,2016-10-19 14:10:00+00:00,2016-10-19 15:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0019,2016-10-20 14:10:00+00:00,2016-10-20 15:30:00+00:00,Bombardier CRJ-200,9621.2121212121212121
Москва,Санкт-Петербург,PG0019,2016-10-21 14:10:00+00:00,2016-10-21 15:30:00+00:00,Bombardier CRJ-200,9581.0810810810810811
Москва,Санкт-Петербург,PG0019,2016-10-22 14:10:00+00:00,2016-10-22 15:30:00+00:00,Bombardier CRJ-200,9562.5000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-23 14:10:00+00:00,2016-10-23 15:30:00+00:00,Bombardier CRJ-200,9529.4117647058823529
Москва,Санкт-Петербург,PG0019,2016-10-24 14:10:00+00:00,2016-10-24 15:30:00+00:00,Bombardier CRJ-200,9625.0000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-25 14:10:00+00:00,2016-10-25 15:30:00+00:00,Bombardier CRJ-200,9625.0000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-26 14:10:00+00:00,2016-10-26 15:30:00+00:00,Bombardier CRJ-200,9620.0000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-27 14:10:00+00:00,2016-10-27 15:30:00+00:00,Bombardier CRJ-200,9625.0000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-28 14:10:00+00:00,2016-10-28 15:30:00+00:00,Bombardier CRJ-200,9666.6666666666666667
Москва,Санкт-Петербург,PG0019,2016-10-29 14:10:00+00:00,2016-10-29 15:30:00+00:00,Bombardier CRJ-200,9600.0000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-30 14:10:00+00:00,2016-10-30 15:30:00+00:00,Bombardier CRJ-200,9700.0000000000000000
Москва,Санкт-Петербург,PG0019,2016-10-31 14:10:00+00:00,2016-10-31 15:30:00+00:00,Bombardier CRJ-200,9590.9090909090909091
Москва,Санкт-Петербург,PG0019,2016-11-01 14:10:00+00:00,2016-11-01 15:30:00+00:00,Bombardier CRJ-200,10166.6666666666666667
Москва,Санкт-Петербург,PG0019,2016-11-04 14:10:00+00:00,2016-11-04 15:30:00+00:00,Bombardier CRJ-200,9500.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-19 06:10:00+00:00,2016-09-19 07:30:00+00:00,Bombardier CRJ-200,9500.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-20 06:10:00+00:00,2016-09-20 07:30:00+00:00,Bombardier CRJ-200,10000.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-21 06:10:00+00:00,2016-09-21 07:30:00+00:00,Bombardier CRJ-200,9500.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-22 06:10:00+00:00,2016-09-22 07:30:00+00:00,Bombardier CRJ-200,9700.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-23 06:10:00+00:00,2016-09-23 07:30:00+00:00,Bombardier CRJ-200,9566.6666666666666667
Москва,Санкт-Петербург,PG0020,2016-09-24 06:10:00+00:00,2016-09-24 07:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0020,2016-09-25 06:10:00+00:00,2016-09-25 07:30:00+00:00,Bombardier CRJ-200,9615.3846153846153846
Москва,Санкт-Петербург,PG0020,2016-09-26 06:10:00+00:00,2016-09-26 07:30:00+00:00,Bombardier CRJ-200,9620.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-27 06:10:00+00:00,2016-09-27 07:30:00+00:00,Bombardier CRJ-200,9600.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-28 06:10:00+00:00,2016-09-28 07:30:00+00:00,Bombardier CRJ-200,9608.1081081081081081
Москва,Санкт-Петербург,PG0020,2016-09-29 06:10:00+00:00,2016-09-29 07:30:00+00:00,Bombardier CRJ-200,9500.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-09-30 06:10:00+00:00,2016-09-30 07:30:00+00:00,Bombardier CRJ-200,9558.8235294117647059
Москва,Санкт-Петербург,PG0020,2016-10-01 06:10:00+00:00,2016-10-01 07:30:00+00:00,Bombardier CRJ-200,9563.8297872340425532
Москва,Санкт-Петербург,PG0020,2016-10-02 06:10:00+00:00,2016-10-02 07:30:00+00:00,Bombardier CRJ-200,9625.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-10-03 06:10:00+00:00,2016-10-03 07:30:00+00:00,Bombardier CRJ-200,9583.3333333333333333
Москва,Санкт-Петербург,PG0020,2016-10-04 06:10:00+00:00,2016-10-04 07:30:00+00:00,Bombardier CRJ-200,9573.1707317073170732
Москва,Санкт-Петербург,PG0020,2016-10-05 06:10:00+00:00,2016-10-05 07:30:00+00:00,Bombardier CRJ-200,9557.1428571428571429
Москва,Санкт-Петербург,PG0020,2016-10-06 06:10:00+00:00,2016-10-06 07:30:00+00:00,Bombardier CRJ-200,9593.7500000000000000
Москва,Санкт-Петербург,PG0020,2016-10-07 06:10:00+00:00,2016-10-07 07:30:00+00:00,Bombardier CRJ-200,9605.2631578947368421
Москва,Санкт-Петербург,PG0020,2016-10-08 06:10:00+00:00,2016-10-08 07:30:00+00:00,Bombardier CRJ-200,9614.2857142857142857
Москва,Санкт-Петербург,PG0020,2016-10-09 06:10:00+00:00,2016-10-09 07:30:00+00:00,Bombardier CRJ-200,9562.5000000000000000
Москва,Санкт-Петербург,PG0020,2016-10-10 06:10:00+00:00,2016-10-10 07:30:00+00:00,Bombardier CRJ-200,9580.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-10-11 06:10:00+00:00,2016-10-11 07:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0020,2016-10-12 06:10:00+00:00,2016-10-12 07:30:00+00:00,Bombardier CRJ-200,9532.2580645161290323
Москва,Санкт-Петербург,PG0020,2016-10-13 06:10:00+00:00,2016-10-13 07:30:00+00:00,Bombardier CRJ-200,9569.7674418604651163
Москва,Санкт-Петербург,PG0020,2016-10-14 06:10:00+00:00,2016-10-14 07:30:00+00:00,Bombardier CRJ-200,9573.1707317073170732
Москва,Санкт-Петербург,PG0020,2016-10-15 06:10:00+00:00,2016-10-15 07:30:00+00:00,Bombardier CRJ-200,9648.1481481481481481
Москва,Санкт-Петербург,PG0020,2016-10-16 06:10:00+00:00,2016-10-16 07:30:00+00:00,Bombardier CRJ-200,9546.5116279069767442
Москва,Санкт-Петербург,PG0020,2016-10-17 06:10:00+00:00,2016-10-17 07:30:00+00:00,Bombardier CRJ-200,9558.8235294117647059
Москва,Санкт-Петербург,PG0020,2016-10-18 06:10:00+00:00,2016-10-18 07:30:00+00:00,Bombardier CRJ-200,9545.4545454545454545
Москва,Санкт-Петербург,PG0020,2016-10-19 06:10:00+00:00,2016-10-19 07:30:00+00:00,Bombardier CRJ-200,9614.2857142857142857
Москва,Санкт-Петербург,PG0020,2016-10-20 06:10:00+00:00,2016-10-20 07:30:00+00:00,Bombardier CRJ-200,9551.2820512820512821
Москва,Санкт-Петербург,PG0020,2016-10-21 06:10:00+00:00,2016-10-21 07:30:00+00:00,Bombardier CRJ-200,9588.2352941176470588
Москва,Санкт-Петербург,PG0020,2016-10-22 06:10:00+00:00,2016-10-22 07:30:00+00:00,Bombardier CRJ-200,9608.1081081081081081
Москва,Санкт-Петербург,PG0020,2016-10-23 06:10:00+00:00,2016-10-23 07:30:00+00:00,Bombardier CRJ-200,9590.9090909090909091
Москва,Санкт-Петербург,PG0020,2016-10-24 06:10:00+00:00,2016-10-24 07:30:00+00:00,Bombardier CRJ-200,9568.9655172413793103
Москва,Санкт-Петербург,PG0020,2016-10-25 06:10:00+00:00,2016-10-25 07:30:00+00:00,Bombardier CRJ-200,9568.9655172413793103
Москва,Санкт-Петербург,PG0020,2016-10-26 06:10:00+00:00,2016-10-26 07:30:00+00:00,Bombardier CRJ-200,9554.0540540540540541
Москва,Санкт-Петербург,PG0020,2016-10-27 06:10:00+00:00,2016-10-27 07:30:00+00:00,Bombardier CRJ-200,9575.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-10-28 06:10:00+00:00,2016-10-28 07:30:00+00:00,Bombardier CRJ-200,9593.7500000000000000
Москва,Санкт-Петербург,PG0020,2016-10-29 06:10:00+00:00,2016-10-29 07:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0020,2016-10-30 06:10:00+00:00,2016-10-30 07:30:00+00:00,Bombardier CRJ-200,9557.1428571428571429
Москва,Санкт-Петербург,PG0020,2016-10-31 06:10:00+00:00,2016-10-31 07:30:00+00:00,Bombardier CRJ-200,9583.3333333333333333
Москва,Санкт-Петербург,PG0020,2016-11-01 06:10:00+00:00,2016-11-01 07:30:00+00:00,Bombardier CRJ-200,9611.1111111111111111
Москва,Санкт-Петербург,PG0020,2016-11-02 06:10:00+00:00,2016-11-02 07:30:00+00:00,Bombardier CRJ-200,9574.0740740740740741
Москва,Санкт-Петербург,PG0020,2016-11-03 06:10:00+00:00,2016-11-03 07:30:00+00:00,Bombardier CRJ-200,9580.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-11-04 06:10:00+00:00,2016-11-04 07:30:00+00:00,Bombardier CRJ-200,9575.0000000000000000
Москва,Санкт-Петербург,PG0020,2016-11-05 06:10:00+00:00,2016-11-05 07:30:00+00:00,Bombardier CRJ-200,9560.6060606060606061
Москва,Санкт-Петербург,PG0020,2016-11-06 06:10:00+00:00,2016-11-06 07:30:00+00:00,Bombardier CRJ-200,9676.4705882352941176
Москва,Санкт-Петербург,PG0020,2016-11-07 06:10:00+00:00,2016-11-07 07:30:00+00:00,Bombardier CRJ-200,9653.8461538461538462
Москва,Санкт-Петербург,PG0020,2016-11-08 06:10:00+00:00,2016-11-08 07:30:00+00:00,Bombardier CRJ-200,9583.3333333333333333
Москва,Санкт-Петербург,PG0020,2016-11-09 06:10:00+00:00,2016-11-09 07:30:00+00:00,Bombardier CRJ-200,9555.5555555555555556
Москва,Санкт-Петербург,PG0020,2016-11-10 06:10:00+00:00,2016-11-10 07:30:00+00:00,Bombardier CRJ-200,9611.1111111111111111
Москва,Санкт-Петербург,PG0020,2016-11-11 06:10:00+00:00,2016-11-11 07:30:00+00:00,Bombardier CRJ-200,9642.8571428571428571
Москва,Санкт-Петербург,PG0029,2016-09-13 05:40:00+00:00,2016-09-13 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-14 05:40:00+00:00,2016-09-14 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-15 05:40:00+00:00,2016-09-15 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-16 05:40:00+00:00,2016-09-16 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-17 05:40:00+00:00,2016-09-17 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-18 05:40:00+00:00,2016-09-18 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-19 05:40:00+00:00,2016-09-19 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-20 05:40:00+00:00,2016-09-20 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-21 05:40:00+00:00,2016-09-21 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-22 05:40:00+00:00,2016-09-22 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-23 05:40:00+00:00,2016-09-23 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-24 05:40:00+00:00,2016-09-24 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-25 05:40:00+00:00,2016-09-25 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-26 05:40:00+00:00,2016-09-26 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-27 05:40:00+00:00,2016-09-27 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-28 05:40:00+00:00,2016-09-28 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-29 05:40:00+00:00,2016-09-29 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-09-30 05:40:00+00:00,2016-09-30 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-01 05:40:00+00:00,2016-10-01 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-02 05:40:00+00:00,2016-10-02 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-03 05:40:00+00:00,2016-10-03 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-04 05:40:00+00:00,2016-10-04 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-05 05:40:00+00:00,2016-10-05 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-06 05:40:00+00:00,2016-10-06 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-07 05:40:00+00:00,2016-10-07 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-08 05:40:00+00:00,2016-10-08 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-09 05:40:00+00:00,2016-10-09 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-10 05:40:00+00:00,2016-10-10 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-11 05:40:00+00:00,2016-10-11 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-12 05:40:00+00:00,2016-10-12 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-13 05:40:00+00:00,2016-10-13 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-14 05:40:00+00:00,2016-10-14 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-15 05:40:00+00:00,2016-10-15 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-16 05:40:00+00:00,2016-10-16 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-17 05:40:00+00:00,2016-10-17 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-18 05:40:00+00:00,2016-10-18 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-19 05:40:00+00:00,2016-10-19 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
Москва,Санкт-Петербург,PG0029,2016-10-20 05:40:00+00:00,2016-10-20 07:25:00+00:00,Cessna 208 Caravan,5300.0000000000000000
